-5.0,-4.890738003669029,-4.567727288213004,-4.045084971874739,-3.345653031794295,-2.500000000000007,-1.545084971874731,-0.5226423163382642,0.5226423163382586,1.545084971874726,2.5000000000000027
-4.938441702975689,-4.830524903129441,-4.5114909855862315,-3.995283263437291,-3.304462491179999,-2.4692208514878518,-1.5260624119494384,-0.5162077221489393,0.5162077221489338,1.5260624119494333,2.4692208514878473
-4.755282581475768,-4.6513682478817815,-4.344166802114169,-3.8471044214690684,-3.181905117150601,-2.377641290737891,-1.4694631307311772,-0.49706238064509917,0.497062380645094,1.4694631307311723,2.3776412907378868
-4.455032620941842,-4.357679469365102,-4.069874814511031,-3.604197100836715,-2.980998678999312,-2.2275163104709277,-1.3766807903657872,-0.4656777136743145,0.4656777136743096,1.3766807903657827,2.2275163104709237
-4.045084971874738,-3.9566901600036504,-3.695369001834515,-3.272542485937371,-2.706690160003652,-2.022542485937375,-1.2499999999999956,-0.4228265158971431,0.42282651589713866,1.2499999999999913,2.0225424859373713
-3.5355339059327355,-3.458274007401127,-3.2298709401062533,-2.8603070140884213,-2.3657339462790765,-1.7677669529663729,-1.092540061122048,-0.36956392601783106,0.3695639260178273,1.0925400611220442,1.7677669529663698
-2.9389262614623672,-2.8747036713829885,-2.6848427365054968,-2.3776412907378863,-1.9665255113762887,-1.4694631307311878,-0.908178160006698,-0.3072014457676093,0.3072014457676061,0.908178160006695,1.4694631307311854
-2.269952498697732,-2.220348590380894,-2.073704794249785,-1.8364301478703415,-1.5188946918594204,-1.1349762493488693,-0.7014538985214722,-0.23727464637944262,0.23727464637944012,0.7014538985214697,1.134976249348867
-1.5450849718747393,-1.5113211581691361,-1.4115053577280137,-1.2500000000000022,-1.0338636441065048,-0.7725424859373718,-0.47745751406263026,-0.16150535772801108,0.1615053577280094,0.4774575140626286,0.7725424859373704
-0.782172325201152,-0.765079983255889,-0.7145499747812636,-0.6327907036175002,-0.5233754422389655,-0.3910861626005771,-0.241704541016923,-0.08175927116376322,0.08175927116376236,0.24170454101692218,0.3910861626005764
-2.1431318985078682e-15,-2.0962993245815577e-15,-1.957848411010826e-15,-1.733830127079911e-15,-1.4340351467555825e-15,-1.071565949253937e-15,-6.622641778259738e-16,-2.2401828393091475e-16,2.240182839309124e-16,6.622641778259714e-16,1.0715659492539353e-15
