2.5000000000000027,3.345653031794291,4.0450849718747355,4.5677272882130024,4.8907380036690284,5.0,4.890738003669029,4.567727288213001,4.045084971874739,3.345653031794289,2.500000000000008
2.4692208514878473,3.304462491179996,3.9952832634372877,4.511490985586229,4.83052490312944,4.938441702975689,4.830524903129441,4.511490985586228,3.995283263437291,3.3044624911799936,2.4692208514878526
2.3776412907378868,3.181905117150597,3.8471044214690657,4.3441668021141675,4.651368247881781,4.755282581475768,4.6513682478817815,4.344166802114166,3.8471044214690684,3.1819051171505954,2.3776412907378917
2.2275163104709237,2.980998678999308,3.6041971008367124,4.069874814511029,4.357679469365101,4.455032620941842,4.357679469365102,4.069874814511028,3.604197100836715,2.9809986789993066,2.227516310470928
2.0225424859373713,2.7066901600036486,3.272542485937368,3.6953690018345133,3.956690160003649,4.045084971874738,3.9566901600036504,3.6953690018345124,3.272542485937371,2.706690160003647,2.0225424859373757
1.7677669529663698,2.365733946279074,2.860307014088419,3.2298709401062515,3.458274007401126,3.5355339059327355,3.458274007401127,3.2298709401062506,2.8603070140884213,2.365733946279072,1.7677669529663733
1.4694631307311854,1.966525511376286,2.3776412907378845,2.684842736505495,2.8747036713829877,2.9389262614623672,2.8747036713829885,2.6848427365054945,2.3776412907378863,1.966525511376285,1.469463130731188
1.134976249348867,1.5188946918594186,1.8364301478703402,2.073704794249784,2.2203485903808935,2.269952498697732,2.220348590380894,2.0737047942497835,1.8364301478703415,1.5188946918594177,1.1349762493488693
0.7725424859373704,1.0338636441065037,1.250000000000001,1.411505357728013,1.5113211581691357,1.5450849718747393,1.5113211581691361,1.4115053577280126,1.2500000000000022,1.033863644106503,0.772542485937372
0.3910861626005764,0.5233754422389649,0.6327907036174997,0.7145499747812633,0.7650799832558888,0.782172325201152,0.765079983255889,0.7145499747812631,0.6327907036175002,0.5233754422389646,0.39108616260057727
1.0715659492539353e-15,1.4340351467555808e-15,1.7338301270799097e-15,1.9578484110108254e-15,2.0962993245815573e-15,2.1431318985078682e-15,2.0962993245815577e-15,1.957848411010825e-15,1.733830127079911e-15,1.4340351467555798e-15,1.0715659492539373e-15
